Variable,Platinum_Level,Gold_Level,Silver_Level,Bronze_Level,Catastrophic_Level
ED_1,0.500999987125397,0.444000005722046,0.400999993085861,0.38400000333786,0.382999986410141
ED_10,0.104999996721745,0.0970000028610229,0.0890000015497208,0.0850000008940697,0.0850000008940697
ED_11,0.0890000015497208,0.0839999988675117,0.0799999982118607,0.0780000016093254,0.0780000016093254
ED_2,0.430999994277954,0.375999987125397,0.330000013113022,0.310999989509583,0.310000002384186
ED_3,0.375,0.324999988079071,0.28099998831749,0.261000007390976,0.25900000333786
ED_4,0.303999990224838,0.264999985694885,0.225999996066093,0.209000006318092,0.207000002264977
ED_5,0.263999998569489,0.229000002145767,0.194999992847443,0.178000003099442,0.175999999046326
ED_6,0.230000004172325,0.20100000500679,0.172000005841255,0.155000001192093,0.153999999165535
ED_7,0.212999999523163,0.187999993562698,0.162000000476837,0.145999997854233,0.143999993801117
ED_8,0.170000001788139,0.150999993085861,0.130999997258186,0.119999997317791,0.119000002741814
ED_9,0.11599999666214,0.104000002145767,0.0930000022053719,0.0869999974966049,0.0869999974966049
FAGE_LAST_21_24,0.300999999046326,0.245000004768372,0.174999997019768,0.104999996721745,0.0939999967813492
FAGE_LAST_25_29,0.34400001168251,0.277999997138977,0.200000002980232,0.119999997317791,0.105999998748302
FAGE_LAST_30_34,0.474000006914139,0.391999989748001,0.300000011920929,0.208000004291534,0.19200000166893
FAGE_LAST_35_39,0.564000010490417,0.474000006914139,0.374000012874603,0.277999997138977,0.261000007390976
FAGE_LAST_40_44,0.630999982357025,0.531000018119812,0.421999990940094,0.312999993562698,0.294999986886978
FAGE_LAST_45_49,0.642000019550323,0.537999987602234,0.42399999499321,0.305999994277954,0.28600001335144
FAGE_LAST_50_54,0.726000010967255,0.612999975681305,0.488000005483627,0.354999989271164,0.331000000238419
FAGE_LAST_55_59,0.72299998998642,0.606000006198883,0.476999998092651,0.337000012397766,0.310999989509583
FAGE_LAST_60_GT,0.75900000333786,0.630999982357025,0.493000000715256,0.337999999523163,0.310000002384186
G01,0.658999979496002,0.587000012397766,0.524999976158142,0.453999996185303,0.441000014543533
G02A,2.11899995803833,2.01799988746643,1.94700002670288,1.88800001144409,1.87699997425079
G03,5.83400011062622,5.66099977493286,5.54899978637695,5.55499982833862,5.55900001525879
G04,2.84400010108948,2.67000007629395,2.54800009727478,2.47699999809265,2.46399998664856
G06,11.4449996948242,11.3219995498657,11.2419996261597,11.246000289917,11.2489995956421
G07,7.92000007629395,7.77899980545044,7.68200016021729,7.65500020980835,7.65199995040894
G08,4.88299989700317,4.75600004196167,4.67700004577637,4.67199993133545,4.67199993133545
G09,3.85999989509583,3.63199996948242,3.48499989509583,3.38100004196167,3.36199998855591
G10,10.3760004043579,10.2320003509521,10.1379995346069,10.121000289917,10.1199998855591
G11,8.23999977111816,8.10299968719482,8.01399993896484,7.99200010299683,7.98899984359741
G12,2.09100008010864,1.94400000572205,1.85699999332428,1.77499997615814,1.75899994373322
G13,9.10999965667725,8.97200012207031,8.88500022888184,8.94299983978271,8.95800018310547
G14,29.056999206543,28.8519992828369,28.7250003814697,28.7759990692139,28.7900009155273
G15,0.896000027656555,0.796999990940094,0.718999981880188,0.635999977588654,0.620999991893768
G16,1.51199996471405,1.44799995422363,1.41100001335144,1.41799998283386,1.4210000038147
G17,1.25899994373322,1.10500001907349,0.985000014305115,0.801999986171722,0.759999990463257
G18,3.4210000038147,2.98600006103516,2.78200006484985,2.59400010108948,2.58400011062622
HHS_HCC001,0.490000009536743,0.409000009298325,0.330000013113022,0.25900000333786,0.247999995946884
HHS_HCC002,8.94600009918213,8.77600002288818,8.67599964141846,8.7209997177124,8.73499965667725
HHS_HCC003,5.98999977111816,5.90399980545044,5.85099983215332,5.87099981307983,5.8769998550415
HHS_HCC004,4.3769998550415,4.16699981689453,4.0479998588562,3.98900008201599,3.98499989509583
HHS_HCC006,6.34200000762939,6.2519998550415,6.20100021362305,6.17899990081787,6.17399978637695
HHS_HCC008,22.0729999542236,21.6760005950928,21.4169998168945,21.4549999237061,21.4669990539551
HHS_HCC009,11.5729999542236,11.2720003128052,11.081000328064,11.0699996948242,11.0710000991821
HHS_HCC010,5.40100002288818,5.19399976730347,5.05900001525879,5,4.98999977111816
HHS_HCC011,4.61899995803833,4.41200017929077,4.27199983596802,4.21299982070923,4.2020001411438
HHS_HCC012,2.7039999961853,2.55399990081787,2.45099997520447,2.39000010490417,2.37899994850159
HHS_HCC013,1.27400004863739,1.14699995517731,1.05200004577637,0.953000009059906,0.934000015258789
HHS_HCC018,4.59899997711182,4.40899991989136,4.2979998588562,4.31199979782104,4.31899976730347
HHS_HCC019,0,0,0,0,0
HHS_HCC020,0,0,0,0,0
HHS_HCC021,0,0,0,0,0
HHS_HCC023,12.1599998474121,12.1549997329712,12.1459999084473,12.206000328064,12.2170000076294
HHS_HCC026,0,0,0,0,0
HHS_HCC027,0,0,0,0,0
HHS_HCC028,0,0,0,0,0
HHS_HCC029,0,0,0,0,0
HHS_HCC030,0,0,0,0,0
HHS_HCC034,11.0609998703003,10.9469995498657,10.8830003738403,10.8780002593994,10.878999710083
