Variable,Platinum_Level,Gold_Level,Silver_Level,Bronze_Level,Catastrophic_Level
FAGE_LAST_10_14,0.169,0.133000001,0.090000004,0.057999998,0.055
FAGE_LAST_15_20,0.250999987,0.196999997,0.129999995,0.068999998,0.063000001
FAGE_LAST_2_4,0.152999997,0.115000002,0.074000001,0.041000001,0.037
FAGE_LAST_5_9,0.097000003,0.068000004,0.034000002,0.009,0.008
G01,2.562000036,2.226999998,2.023999929,1.731999993,1.695000052
G02,6.540999889,6.315999985,6.145999908,6.097000122,6.090000153
G03,3.884000063,3.664999962,3.503999949,3.421999931,3.411999941
G04,1.307999969,1.197000027,1.100999951,1.019999981,1.008999944
G06,14.84700012,14.72599983,14.64299965,14.61699963,14.61299992
G07,6.690000057,6.486000061,6.337999821,6.255000114,6.245999813
G08,5.228000164,5.081999779,4.974999905,4.915999889,4.907999992
G09,5.377999783,5.097000122,4.918000221,4.827000141,4.815999985
G10,9.975000381,9.927000046,9.897999763,9.977999687,9.98900032
G11,7.111000061,6.894000053,6.751999855,6.717000008,6.710000038
G12,3.105000019,2.924999952,2.799999952,2.691999912,2.678999901
G13,9.892000198,9.638999939,9.484000206,9.442000389,9.437000275
G14,22.80800056,22.52499962,22.33399963,22.35499954,22.3579998
G15,0.372999996,0.307000011,0.222000003,0.134000003,0.123000003
G16,3.812999964,3.697999954,3.607000113,3.510999918,3.502000093
G17,0.92900002,0.782000005,0.63499999,0.416999996,0.386000007
G18,2.84800005,2.471999884,2.253000021,1.878999949,1.824000001
HHS_HCC001,4.443999767,4,3.703999996,3.571000099,3.552999973
HHS_HCC002,12.68400002,12.4829998,12.36999989,12.35700035,12.3579998
HHS_HCC003,7.638999939,7.473999977,7.369999886,7.375,7.375999928
HHS_HCC004,3.536999941,3.305999994,3.161999941,2.984999895,2.960999966
HHS_HCC006,14.89700031,14.85499954,14.8210001,14.80300045,14.79800034
HHS_HCC008,33.54899979,33.30699921,33.125,33.13700104,33.13700104
HHS_HCC009,9.315999985,9.062999725,8.873000145,8.779999733,8.769000053
HHS_HCC010,7.429999828,7.181000233,6.995999813,6.882999897,6.868000031
HHS_HCC011,3.288000107,3.115999937,2.980000019,2.861999989,2.844000101
HHS_HCC012,3.288000107,3.115999937,2.980000019,2.861999989,2.844000101
HHS_HCC013,0.971000016,0.84799999,0.741999984,0.624000013,0.60799998
HHS_HCC018,22.80800056,22.52499962,22.33399963,22.35499954,22.3579998
HHS_HCC019,0,0,0,0,0
HHS_HCC020,0,0,0,0,0
HHS_HCC021,0,0,0,0,0
HHS_HCC023,13.85700035,13.75300026,13.6789999,13.71899986,13.72399998
HHS_HCC026,0,0,0,0,0
HHS_HCC027,0,0,0,0,0
HHS_HCC028,0,0,0,0,0
HHS_HCC029,0,0,0,0,0
HHS_HCC030,0,0,0,0,0
HHS_HCC034,22.80800056,22.52499962,22.33399963,22.35499954,22.3579998
HHS_HCC035,16.54599953,16.34000015,16.21299934,16.21299934,16.21299934
HHS_HCC036,3.125999928,3,2.914000034,2.887000084,2.887000084
HHS_HCC037_1,2.946000099,2.799999952,2.696000099,2.677000046,2.678999901
HHS_HCC037_2,0.564999998,0.486000001,0.437999994,0.412,0.409000009
HHS_HCC038,11.17199993,11.06599998,11,11.02400017,11.02900028
HHS_HCC041,22.80800056,22.52499962,22.33399963,22.35499954,22.3579998
HHS_HCC042,11.35999966,11.0539999,10.85099983,10.83300018,10.83300018
HHS_HCC045,4.421999931,4.21999979,4.068999767,3.963999987,3.950999975
HHS_HCC046,12.55799961,12.30000019,12.13000011,12.11100006,12.11100006
HHS_HCC047,2.279999971,2.164000034,2.066999912,1.970999956,1.957000017
HHS_HCC048,7.491000175,7.076000214,6.789999962,6.671999931,6.656000137
HHS_HCC054,0,0,0,0,0
HHS_HCC055,0,0,0,0,0
HHS_HCC056,4.146999836,3.898000002,3.704999924,3.612999916,3.601999998
HHS_HCC057,0.707000017,0.588999987,0.477999985,0.367000014,0.354999989
HHS_HCC061,0,0,0,0,0
HHS_HCC062,0,0,0,0,0
HHS_HCC063,1.309000015,1.129999995,0.998000026,0.869000018,0.852999985
HHS_HCC064,0,0,0,0,0
HHS_HCC066,63.67200089,63.11899948,62.72900009,62.69400024,62.68899918
HHS_HCC067,0,0,0,0,0
HHS_HCC068,0,0,0,0,0
HHS_HCC069,0,0,0,0,0
HHS_HCC070,0,0,0,0,0
HHS_HCC071,0,0,0,0,0
HHS_HCC073,0,0,0,0,0
HHS_HCC074,0,0,0,0,0
HHS_HCC075,4.561999798,4.43900013,4.34100008,4.263000011,4.252999783
HHS_HCC081,0,0,0,0,0
HHS_HCC082,0,0,0,0,0
HHS_HCC087,4.71999979,4.357999802,4.111000061,3.954999924,3.934999943
HHS_HCC088,2.523000002,2.29399991,2.111999989,1.932999969,1.909000039
HHS_HCC089,2.437000036,2.219000101,2.042000055,1.863999963,1.840999961
HHS_HCC090,0.504999995,0.407000005,0.298999995,0.163000003,0.144999996
HHS_HCC094,2.47300005,2.273999929,2.118000031,2.023000002,2.009000063
HHS_HCC096,1.577000022,1.425999999,1.324000001,1.253999949,1.243999958
